"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"sandwich-hamburger","related",0.525524276059928,0.36393625457936,0.525524276059928,0.161588021480568,0.85,0.825,0.85,0.025
"colleague-plausible","unrelated",NA,0.08474101353751,0.331816780458483,0.247075766920973,NA,0.1375,0.1375,0
"month-week","related",0.695033392125966,0.541511958854028,0.695033392125966,0.153521433271938,0.8615,0.8365,0.8615,0.025
"conversation-discussion","related",0.737499195183475,0.549688058540205,0.737499195183475,0.18781113664327,0.8295,0.7175,0.8295,0.112
"speech-sermon","related",0.472766965127245,0.290197978601023,0.472766965127245,0.182568986526222,0.743,0.7205,0.743,0.0225
"two-four","related",0.668945063384078,0.463721924878496,0.668945063384078,0.205223138505582,0.0835,0.0835,0.0835,0
"trap-people","unrelated",NA,0.326859163562875,0.620827847997673,0.293968684434798,NA,0.805,0.9,0.095
"magnetic-order","unrelated",NA,0.365929978152355,0.620745362132304,0.254815383979949,NA,0.6875,0.8095,0.122
"hair-beard","related",0.480248141356423,0.236343314898816,0.480248141356423,0.243904826457607,0.8,0.7715,0.8,0.0285
"hold-appreciate","unrelated",NA,0.328883546345633,0.658271110830806,0.329387564485173,NA,0.669,0.8,0.131
"naval-towel","unrelated",NA,0.300032508554487,0.518985843318118,0.218953334763631,NA,0.4525,0.5275,0.075
"count-bullet","unrelated",NA,0.010833047162143,0.432449291039167,0.421616243877024,NA,0.694,0.8,0.106
"ritual-ceremony","related",0.519887172660486,0.308004178045926,0.519887172660486,0.21188299461456,0.85,0.744,0.85,0.106
"century-decade","related",0.679408913027227,0.479259483266084,0.679408913027227,0.200149429761143,0.8365,0.8365,0.8365,0
"crew-instrument","unrelated",NA,0.227214079672981,0.674292621191302,0.447078541518321,NA,0.7315,0.8875,0.156
"wait-psychological","unrelated",NA,0.231097947744589,0.361796156189671,0.130698208445082,NA,0.598,0.704,0.106
"illusion-hallucination","related",0.486598374716914,0.311238010822546,0.486598374716914,0.175360363894368,0.8785,0.798,0.8785,0.0805
"stand-sit","related",0.500208267620896,0.254958069393414,0.500208267620896,0.245250198227482,0.577,0.523,0.577,0.054
"stubborn-selfish","related",0.411752552390338,0.18037133629165,0.411752552390338,0.231381216098688,0.421,0.421,0.421,0
"administration-keep","unrelated",NA,0.38345044157677,0.709189369975129,0.325738928398359,NA,0.6715,0.76,0.0885
"drop-sip","related",0.322317737031043,0.148501762599159,0.322317737031043,0.173815974431884,0.4045,0.3545,0.4045,0.05
"zombie-vampire","related",0.596404083803778,0.351259654713599,0.596404083803778,0.245144429090179,0.752,0.702,0.752,0.05
"orchestra-lizard","unrelated",NA,0.263016609519918,0.465873034980149,0.202856425460231,NA,0.817,0.817,0
"grave-accompany","unrelated",NA,0.201536617696342,0.463694593892098,0.262157976195756,NA,0.7085,0.7085,0
"capacity-pig","unrelated",NA,0.180435403974319,0.413985441470759,0.23355003749644,NA,0.775,0.825,0.05
"physics-mathematics","related",0.506196916036428,0.347811999036678,0.506196916036428,0.15838491699975,0.825,0.719,0.825,0.106
"form-sign","related",0.502807392841976,0.232429884945338,0.502807392841976,0.270377507896638,0.3375,0.1875,0.3375,0.15
"now-fatal","unrelated",NA,0.327393078457381,0.548301245470481,0.2209081670131,NA,0.8505,0.9005,0.05
"future-past","related",0.571490898256156,0.379069684558595,0.571490898256156,0.192421213697561,0.8,0.75,0.8,0.05
"creation-defend","unrelated",NA,0.30587358269791,0.595991202965775,0.290117620267865,NA,0.7085,0.825,0.1165
"ready-prepare","related",0.664052117431071,0.324313256416858,0.664052117431071,0.339738861014213,0.702,0.581,0.702,0.121
"source-think","unrelated",NA,0.389722370492388,0.731419402082517,0.341697031590129,NA,0.8,0.8,0
"ming-ling","related",0.506593954001636,0.112194159523067,0.506593954001636,0.394399794478569,0.2,0.1135,0.2,0.0865
"trap-bait","related",0.485770280508344,0.303781961006723,0.485770280508344,0.181988319501621,0.8,0.8,0.8,0
"flatter-amount","unrelated",NA,0.33562202901512,0.548989572201073,0.213367543185953,NA,0.905,0.905,0
"cell-stop","unrelated",NA,0.321833128427615,0.585400494680912,0.263567366253297,NA,0.7075,0.8,0.0925
"strong-weak","related",0.688608156733583,0.373209538183408,0.688608156733583,0.315398618550175,0.8,0.625,0.8,0.175
"poor-rich","related",0.474776145849779,0.291383164228144,0.474776145849779,0.183392981621635,0.833,0.777,0.833,0.056
"view-work","unrelated",NA,0.344360961762761,0.677003526213823,0.332642564451062,NA,0.6585,0.8935,0.235
"garlic-closed","unrelated",NA,0.497354499986866,0.645231041814014,0.147876541827148,NA,0.85,0.85,0
"temple-monastery","related",0.551935197112584,0.371911517301446,0.551935197112584,0.180023679811138,0.8305,0.725,0.8305,0.1055
"fake-false","related",0.580665265238775,0.386196181237506,0.580665265238775,0.194469084001269,0.8,0.8,0.8,0
"bind-tie","related",0.556829993393477,0.211972918897888,0.556829993393477,0.344857074495589,0.85,0.74,0.85,0.11
"place-location","related",0.717954252062275,0.481862532207884,0.717954252062275,0.236091719854391,0.95,0.858,0.95,0.092
"sum-amount","related",0.548989572201073,0.33562202901512,0.548989572201073,0.213367543185953,0.905,0.905,0.905,0
"groom-sentence","unrelated",NA,0.234034758134073,0.444385190652227,0.210350432518154,NA,0.74,0.74,0
"art-put","unrelated",NA,0.171362538302205,0.570721240429652,0.399358702127447,NA,0.275,0.375,0.1
"ready-different","unrelated",NA,0.324714050657366,0.652073610796027,0.327359560138661,NA,0.1125,0.1125,0
"amateur-professional","related",0.453462899696712,0.143960157400759,0.453462899696712,0.309502742295953,0.7,0.5315,0.7,0.1685
"unit-marriage","unrelated",NA,0.320095307070051,0.620385211987158,0.300289904917107,NA,0.759,0.875,0.116
"just-assistance","unrelated",NA,0.238267821146105,0.555817363249317,0.317549542103212,NA,0.825,0.875,0.05
"change-fourth","unrelated",NA,0.361395832551681,0.611279763858299,0.249883931306618,NA,0.032,0.107,0.075
"number-education","unrelated",NA,0.266395300204168,0.46423694565096,0.197841645446792,NA,0.5425,0.75,0.2075
"operational-functional","related",0.53314379588668,0.180959261142776,0.53314379588668,0.352184534743904,0.75,0.592,0.75,0.158
"nail-politics","unrelated",NA,0.234159662409903,0.467184885716258,0.233025223306355,NA,0.7905,0.7905,0
"manager-boss","related",0.635789963899467,0.316797158348884,0.635789963899467,0.318992805550583,0.8375,0.679,0.8375,0.1585
"reading-writing","related",0.57072550603638,0.325248058357065,0.57072550603638,0.245477447679315,0.8735,0.6735,0.8735,0.2
"snack-lunch","related",0.567525314125118,0.35177328984741,0.567525314125118,0.215752024277708,0.714,0.664,0.714,0.05
"chance-possibility","related",0.636607540357681,0.372251792465284,0.636607540357681,0.264355747892397,0.8285,0.7725,0.8285,0.056
"resignation-refresh","unrelated",NA,0.307513586628218,0.596473470441858,0.28895988381364,NA,0.363,0.475,0.112
"fall-musician","unrelated",NA,0.417718150870747,0.653420401325092,0.235702250454345,NA,0.8,0.9,0.1
"already-still","related",0.441955593587178,0.175099532917568,0.441955593587178,0.26685606066961,0.125,0.019,0.125,0.106
"eliminate-remove","related",0.622312643494712,0.39412583163204,0.622312643494712,0.228186811862672,0.886,0.886,0.886,0
"matter-particle","related",0.617798815225849,0.42195224319234,0.617798815225849,0.195846572033509,0.8335,0.8335,0.8335,0
"treasure-wealth","related",0.48827659709316,0.20840858127636,0.48827659709316,0.2798680158168,0.8,0.694,0.8,0.106
"gesture-act","related",0.500215181291612,0.218713269004396,0.500215181291612,0.281501912287216,0.7285,0.5975,0.7285,0.131
"sofa-bright","unrelated",NA,0.511801223817882,0.71255329974202,0.200752075924138,NA,0.799,0.799,0
"alcohol-drug","related",0.394460116578514,0.09067416790717,0.394460116578514,0.303785948671344,0.8125,0.7625,0.8125,0.05
"air-oxygen","related",0.338757921336984,0.068559693287057,0.338757921336984,0.270198228049927,0.8875,0.8125,0.8875,0.075
"swallow-yesterday","unrelated",NA,0.378875537688154,0.572814912270951,0.193939374582797,NA,0.7735,0.825,0.0515
"washington-boston","related",0.410490507765151,0.187453018733162,0.410490507765151,0.223037489031989,0.6255,0.6255,0.6255,0
"courage-determination","related",0.450407747361285,0.271766910718061,0.450407747361285,0.178640836643224,0.836,0.73,0.836,0.106
"body-financial","unrelated",NA,0.21829344841156,0.545607945292257,0.327314496880697,NA,0.719,0.825,0.106
"oven-stove","related",0.50922204859031,0.267759258552033,0.50922204859031,0.241462790038277,0.8875,0.7875,0.8875,0.1
"sober-wide","unrelated",NA,0.168617489372334,0.4136365810878,0.245019091715466,NA,0.25,0.25,0
"kiss-fraud","unrelated",NA,0.219283036201315,0.448610609724466,0.229327573523151,NA,0.7275,0.75,0.0225
"liquid-apartment","unrelated",NA,0.277834164318879,0.501728180371578,0.223894016052699,NA,0.794,0.875,0.081
"hanging-entrepreneur","unrelated",NA,0.331552969151648,0.482348401036444,0.150795431884796,NA,0.6085,0.7085,0.1
"ming-knee","unrelated",NA,0.289551476991958,0.471802283794441,0.182250806802483,NA,0.6225,0.6225,0
"hearing-trial","related",0.355501405039167,0.058332325067099,0.355501405039167,0.297169079972068,0.205,0.074,0.205,0.131
"double-unique","unrelated",NA,0.146081115386133,0.583626471583109,0.437545356196976,NA,0.6685,0.806,0.1375
"finger-thumb","related",0.689599898241101,0.434861028673209,0.689599898241101,0.254738869567892,0.9,0.875,0.9,0.025
"injustice-unfair","related",0.588478452396063,0.318352555574594,0.588478452396063,0.270125896821469,0.8225,0.8225,0.8225,0
"monkey-period","unrelated",NA,0.35020411198811,0.590413643448765,0.240209531460655,NA,0.7945,0.7945,0
"key-destruction","unrelated",NA,0.208329061267288,0.412256472144863,0.203927410877575,NA,0.1155,0.234,0.1185
"screen-monitor","related",0.603344761571054,0.372061650102402,0.603344761571054,0.231283111468652,0.875,0.763,0.875,0.112
"brown-blue","related",0.539738384291319,0.25167131370866,0.539738384291319,0.288067070582659,0.1125,0.00650000000000001,0.1125,0.106
"network-fight","unrelated",NA,0.473315357952373,0.778681237670433,0.30536587971806,NA,0.7275,0.9,0.1725
"cement-world","unrelated",NA,0.225281347777777,0.44733827552677,0.222056927748993,NA,0.587,0.769,0.182
"nasty-filthy","related",0.623543739190409,0.434402630927596,0.623543739190409,0.189141108262813,0.87,0.758,0.87,0.112
"refugee-fugitive","related",0.547623677863386,0.366939871088824,0.547623677863386,0.180683806774562,0.577,0.483,0.577,0.094
"artifact-medallion","related",0.284336818024949,0.139730963012393,0.284336818024949,0.144605855012556,0.4685,0.39,0.4685,0.0785
"scare-frighten","related",0.763564919094563,0.518187604196012,0.763564919094563,0.245377314898551,0.8,0.637,0.8,0.163
"illegal-legal","related",0.672096220541306,0.409966258777035,0.672096220541306,0.262129961764271,0.9,0.844,0.9,0.056
"war-find","unrelated",NA,0.464441677634563,0.730163472933582,0.265721795299019,NA,0.645,0.8,0.155
"butterfly-bird","related",0.4908714704828,0.247119629470569,0.4908714704828,0.243751841012231,0.4025,0.4,0.4025,0.0025
"alive-dead","related",0.566557297684637,0.325412097536921,0.566557297684637,0.241145200147716,0,0,0,0
"healthy-normal","related",0.510712044331961,0.224764949603731,0.510712044331961,0.28594709472823,0.411,0.305,0.411,0.106
"farmer-worker","related",0.445913082175993,0.221686134680651,0.445913082175993,0.224226947495342,0.706,0.706,0.706,0
"arena-teach","unrelated",NA,0.294183839334339,0.55092260933816,0.256738770003821,NA,0.7315,0.8435,0.112
"coffin-human","unrelated",NA,0.536614379834917,0.704939376641891,0.168324996806974,NA,0.0945,0.9445,0.85
"surgeon-rich","unrelated",NA,0.291383164228144,0.474776145849779,0.183392981621635,NA,0.777,0.833,0.056
"inspire-speed","unrelated",NA,0.346740192495936,0.527604870342631,0.180864677846695,NA,0.5935,0.6995,0.106
"suddenly-boston","unrelated",NA,0.187453018733162,0.410490507765151,0.223037489031989,NA,0.6255,0.6255,0
"candidate-voter","related",0.413092853168925,0.172841346371733,0.413092853168925,0.240251506797192,0.8,0.627,0.8,0.173
"dude-bro","related",0.484154773509228,0.221545347938799,0.484154773509228,0.262609425570429,0.826,0.726,0.826,0.1
"torment-important","unrelated",NA,0.318206745577394,0.482257848371573,0.164051102794179,NA,0.806,0.806,0
"examination-beard","unrelated",NA,0.236343314898816,0.480248141356423,0.243904826457607,NA,0.7715,0.8,0.0285
"wound-injury","related",0.572152923997546,0.354010561278063,0.572152923997546,0.218142362719483,0.875,0.7685,0.875,0.1065
"success-station","unrelated",NA,0.206777640382552,0.484095175236689,0.277317534854137,NA,0.6535,0.775,0.1215
"patient-client","related",0.629352122703149,0.364276345140112,0.629352122703149,0.265075777563037,0.696,0.596,0.696,0.1
"source-informant","related",0.314280025651415,0.096221598819824,0.314280025651415,0.218058426831591,0.55,0.489,0.55,0.061
"mafia-egg","unrelated",NA,0.307606897740512,0.487358579529777,0.179751681789265,NA,0.875,0.875,0
"respect-confidence","related",0.519903642590392,0.259341074383204,0.519903642590392,0.260562568207188,0.6635,0.4245,0.6635,0.239
"delicate-sensitive","related",0.627499703557016,0.366280629410282,0.627499703557016,0.261219074146734,0.8,0.5775,0.8,0.2225
"job-work","related",0.677003526213823,0.344360961762761,0.677003526213823,0.332642564451062,0.8935,0.6585,0.8935,0.235
"never-arrest","unrelated",NA,0.244567768081601,0.456711631510928,0.212143863429327,NA,0.6235,0.6235,0
"throat-neck","related",0.55207403418602,0.056367716363741,0.55207403418602,0.495706317822279,0.8,0.8,0.8,0
"true-real","related",0.556684256497991,0.245613131677111,0.556684256497991,0.31107112482088,0.8445,0.7375,0.8445,0.107
"magic-wizard","related",0.635201354615314,0.459176379538236,0.635201354615314,0.176024975077078,0.875,0.875,0.875,0
"sweet-cute","related",0.458848132297863,0.227082806362332,0.458848132297863,0.231765325935531,0.512,0.512,0.512,0
"accidentally-return","unrelated",NA,0.317816318585901,0.555113333368815,0.237297014782914,NA,0.233,0.233,0
"nightmare-dream","related",0.485830855128482,0.151718056934827,0.485830855128482,0.334112798193655,0.8,0.6325,0.8,0.1675
"enthusiasm-passion","related",0.604689694224344,0.371609462604937,0.604689694224344,0.233080231619407,0.875,0.762,0.875,0.113
"size-unknown","unrelated",NA,0.349938337660002,0.648138280939177,0.298199943279175,NA,0.7165,0.8165,0.1
"conclusion-gratitude","unrelated",NA,0.05389238157029,0.397919787147875,0.344027405577585,NA,0.2375,0.4,0.1625
"submarine-boat","related",0.489107846848921,0.229991325865757,0.489107846848921,0.259116520983164,0.8185,0.8185,0.8185,0
"anonymous-cancer","unrelated",NA,0.460697066536029,0.659431621237791,0.198734554701762,NA,0.9,0.9,0
"call-telephone","related",0.546308628037634,0.388015521404671,0.546308628037634,0.158293106632963,0.8665,0.8665,0.8665,0
"apple-naked","unrelated",NA,0.597563264570511,0.80599155759148,0.208428293020969,NA,0.925,0.925,0
"profit-income","related",0.689331323989327,0.364790268258018,0.689331323989327,0.324541055731309,0.825,0.769,0.825,0.056
"shoulder-knee","related",0.471802283794441,0.289551476991958,0.471802283794441,0.182250806802483,0.6225,0.6225,0.6225,0
"feed-yellow","unrelated",NA,0.194168738026361,0.43840281575002,0.244234077723659,NA,0.694,0.75,0.056
"contain-president","unrelated",NA,0.261220610304302,0.473749472817332,0.21252886251303,NA,0.8225,0.8225,0
"doubt-quarter","unrelated",NA,0.369994937655988,0.69408397546624,0.324089037810252,NA,0.7,0.8,0.1
"chicken-advise","unrelated",NA,0.610825951295859,0.814856708059042,0.204030756763183,NA,0.8,0.8,0
"read-office","unrelated",NA,0.427388549668464,0.670614267485376,0.243225717816912,NA,0.6635,0.7945,0.131
"horror-fear","related",0.500132849693076,0.234051152252315,0.500132849693076,0.266081697440761,0.85,0.749,0.85,0.101
"number-address","related",0.421371421601219,0.170284558730273,0.421371421601219,0.251086862870946,0.2075,0.0515,0.2075,0.156
"chemical-abdominal","unrelated",NA,0.234699001556356,0.43301381699205,0.198314815435694,NA,0.528,0.684,0.156
"bonus-reward","related",0.653340762714784,0.356335432216823,0.653340762714784,0.297005330497961,0.835,0.6725,0.835,0.1625
"goose-heavily","unrelated",NA,0.397053521168987,0.663912645475828,0.266859124306841,NA,0,0,0
"cook-chef","related",0.551286905247972,0.345165905491756,0.551286905247972,0.206120999756216,0.9,0.769,0.9,0.131
"contamination-investor","unrelated",NA,0.3734383058423,0.558832440909894,0.185394135067594,NA,0.7545,0.805,0.0505
"paper-pen","related",0.49392862904896,0.221390042898481,0.49392862904896,0.272538586150479,0.7965,0.771,0.7965,0.0255
"soup-salad","related",0.436490697611564,0.180461356474341,0.436490697611564,0.256029341137223,0.795,0.72,0.795,0.075
"death-problem","unrelated",NA,0.204582473904808,0.539809840700746,0.335227366795938,NA,0.69,0.8875,0.1975
"singer-lieutenant","unrelated",NA,0.346399119301417,0.590351314114978,0.243952194813561,NA,0.7255,0.8375,0.112
"population-robbery","unrelated",NA,0.463591618683062,0.700045288798827,0.236453670115765,NA,0.654,0.8615,0.2075
"reading-spectacular","unrelated",NA,0.40482164624888,0.656176760212122,0.251355113963242,NA,0.75,0.8,0.05
"killer-district","unrelated",NA,0.458379346042571,0.690451375249715,0.232072029207144,NA,0.694,0.8,0.106
"learn-surname","unrelated",NA,0.258276075841244,0.535422855548184,0.27714677970694,NA,0.7205,0.777,0.0565
"chemistry-request","unrelated",NA,0.343602936395325,0.655008945164093,0.311406008768768,NA,0.726,0.8375,0.1115
